ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
1155,Number of Dice Rolls With Target Sum,49.0%,Medium,0.15850324382610032, https://leetcode.com/problems/number-of-dice-rolls-with-target-sum
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.15840625330250555, https://leetcode.com/problems/longest-substring-without-repeating-characters
721,Accounts Merge,48.8%,Medium,0.15836350116973763, https://leetcode.com/problems/accounts-merge
23,Merge k Sorted Lists,40.2%,Hard,0.15830321529243765, https://leetcode.com/problems/merge-k-sorted-lists
1165,Single-Row Keyboard,84.8%,Easy,0.15656906069153992, https://leetcode.com/problems/single-row-keyboard
335,Self Crossing,28.0%,Hard,0.15535044001916237, https://leetcode.com/problems/self-crossing
351,Android Unlock Patterns,48.4%,Medium,0.15521621002929656, https://leetcode.com/problems/android-unlock-patterns
432,All O`one Data Structure,32.4%,Hard,0.14878873668587292, https://leetcode.com/problems/all-oone-data-structure
212,Word Search II,34.9%,Hard,0.1469519395427709, https://leetcode.com/problems/word-search-ii
288,Unique Word Abbreviation,21.9%,Medium,0.14624550032014502, https://leetcode.com/problems/unique-word-abbreviation
360,Sort Transformed Array,48.8%,Medium,0.14624550032014502, https://leetcode.com/problems/sort-transformed-array
149,Max Points on a Line,16.9%,Hard,0.1460315553887541, https://leetcode.com/problems/max-points-on-a-line
802,Find Eventual Safe States,48.9%,Medium,0.14584486731464613, https://leetcode.com/problems/find-eventual-safe-states
269,Alien Dictionary,33.3%,Hard,0.14578781346149866, https://leetcode.com/problems/alien-dictionary
1102,Path With Maximum Minimum Value,49.2%,Medium,0.1444815825552332, https://leetcode.com/problems/path-with-maximum-minimum-value
276,Paint Fence,38.3%,Easy,0.14242034004176865, https://leetcode.com/problems/paint-fence
692,Top K Frequent Words,51.8%,Medium,0.14216994399738556, https://leetcode.com/problems/top-k-frequent-words
690,Employee Importance,57.3%,Easy,0.14131823975737387, https://leetcode.com/problems/employee-importance
31,Next Permutation,32.6%,Medium,0.13993171390226958, https://leetcode.com/problems/next-permutation
91,Decode Ways,24.7%,Medium,0.13946258598914826, https://leetcode.com/problems/decode-ways
96,Unique Binary Search Trees,52.9%,Medium,0.13850969523609932, https://leetcode.com/problems/unique-binary-search-trees
279,Perfect Squares,47.4%,Medium,0.13815033848081718, https://leetcode.com/problems/perfect-squares
855,Exam Room,43.1%,Medium,0.13804422079620546, https://leetcode.com/problems/exam-room
702,Search in a Sorted Array of Unknown Size,66.9%,Medium,0.13783247452391326, https://leetcode.com/problems/search-in-a-sorted-array-of-unknown-size
250,Count Univalue Subtrees,52.0%,Medium,0.13767409129953323, https://leetcode.com/problems/count-univalue-subtrees
286,Walls and Gates,54.5%,Medium,0.13712574822724946, https://leetcode.com/problems/walls-and-gates
1209,Remove All Adjacent Duplicates in String II,56.9%,Medium,0.13712574822724946, https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii
99,Recover Binary Search Tree,39.7%,Hard,0.1363765523041528, https://leetcode.com/problems/recover-binary-search-tree
420,Strong Password Checker,14.0%,Hard,0.13254665596198312, https://leetcode.com/problems/strong-password-checker
307,Range Sum Query - Mutable,34.6%,Medium,0.1314916521599796, https://leetcode.com/problems/range-sum-query-mutable
139,Word Break,40.1%,Medium,0.1314440532234174, https://leetcode.com/problems/word-break
66,Plus One,43.0%,Easy,0.12931569007487664, https://leetcode.com/problems/plus-one
361,Bomb Enemy,46.0%,Medium,0.1271551754852466, https://leetcode.com/problems/bomb-enemy
925,Long Pressed Name,40.5%,Easy,0.12636677934777493, https://leetcode.com/problems/long-pressed-name
968,Binary Tree Cameras,37.5%,Hard,0.12586422089000404, https://leetcode.com/problems/binary-tree-cameras
246,Strobogrammatic Number,45.0%,Easy,0.12428697467365621, https://leetcode.com/problems/strobogrammatic-number
1218,Longest Arithmetic Subsequence of Given Difference,44.6%,Medium,0.12344419109112172, https://leetcode.com/problems/longest-arithmetic-subsequence-of-given-difference
228,Summary Ranges,39.5%,Medium,0.1207191114343526, https://leetcode.com/problems/summary-ranges
1504,Count Submatrices With All Ones,61.7%,Medium,0.12017442778845913, https://leetcode.com/problems/count-submatrices-with-all-ones
239,Sliding Window Maximum,43.0%,Hard,0.11945579213218108, https://leetcode.com/problems/sliding-window-maximum
284,Peeking Iterator,45.7%,Medium,0.11901099827011974, https://leetcode.com/problems/peeking-iterator
904,Fruit Into Baskets,42.5%,Medium,0.11884814773398159, https://leetcode.com/problems/fruit-into-baskets
64,Minimum Path Sum,54.5%,Medium,0.1173048772402237, https://leetcode.com/problems/minimum-path-sum
1229,Meeting Scheduler,52.7%,Medium,0.11671261732648351, https://leetcode.com/problems/meeting-scheduler
776,Split BST,55.8%,Medium,0.11641035184441127, https://leetcode.com/problems/split-bst
308,Range Sum Query 2D - Mutable,35.6%,Hard,0.11441035117774422, https://leetcode.com/problems/range-sum-query-2d-mutable
16,3Sum Closest,46.0%,Medium,0.11410404900826158, https://leetcode.com/problems/3sum-closest
45,Jump Game II,30.6%,Hard,0.11109941232684444, https://leetcode.com/problems/jump-game-ii
1188,Design Bounded Blocking Queue,70.5%,Medium,0.11030454201470608, https://leetcode.com/problems/design-bounded-blocking-queue
33,Search in Rotated Sorted Array,34.5%,Medium,0.1101693809658871, https://leetcode.com/problems/search-in-rotated-sorted-array
259,3Sum Smaller,47.6%,Medium,0.10814850377723753, https://leetcode.com/problems/3sum-smaller
152,Maximum Product Subarray,31.7%,Medium,0.10753054905987956, https://leetcode.com/problems/maximum-product-subarray
467,Unique Substrings in Wraparound String,35.6%,Medium,0.10734155493596446, https://leetcode.com/problems/unique-substrings-in-wraparound-string
115,Distinct Subsequences,38.3%,Hard,0.10683933709559944, https://leetcode.com/problems/distinct-subsequences
734,Sentence Similarity,42.1%,Easy,0.10676797542570607, https://leetcode.com/problems/sentence-similarity
124,Binary Tree Maximum Path Sum,34.3%,Hard,0.10645546445016503, https://leetcode.com/problems/binary-tree-maximum-path-sum
759,Employee Free Time,66.3%,Hard,0.10623186692973738, https://leetcode.com/problems/employee-free-time
249,Group Shifted Strings,55.1%,Medium,0.10612998860684858, https://leetcode.com/problems/group-shifted-strings
226,Invert Binary Tree,65.0%,Easy,0.1060230964340956, https://leetcode.com/problems/invert-binary-tree
392,Is Subsequence,49.2%,Easy,0.1060222459926442, https://leetcode.com/problems/is-subsequence
5,Longest Palindromic Substring,29.5%,Medium,0.10599355159947746, https://leetcode.com/problems/longest-palindromic-substring
159,Longest Substring with At Most Two Distinct Characters,49.4%,Medium,0.10453372768183221, https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters
1000,Minimum Cost to Merge Stones,39.8%,Hard,0.10345133738802471, https://leetcode.com/problems/minimum-cost-to-merge-stones
773,Sliding Puzzle,59.3%,Hard,0.10294796925244239, https://leetcode.com/problems/sliding-puzzle
130,Surrounded Regions,28.1%,Medium,0.10285964809047102, https://leetcode.com/problems/surrounded-regions
192,Word Frequency,25.8%,Medium,0.10186917331721722, https://leetcode.com/problems/word-frequency
63,Unique Paths II,34.6%,Medium,0.10183209288233362, https://leetcode.com/problems/unique-paths-ii
609,Find Duplicate File in System,59.5%,Medium,0.09898183354885093, https://leetcode.com/problems/find-duplicate-file-in-system
280,Wiggle Sort,63.8%,Medium,0.09561417737468547, https://leetcode.com/problems/wiggle-sort
524,Longest Word in Dictionary through Deleting,48.4%,Medium,0.09551262944566821, https://leetcode.com/problems/longest-word-in-dictionary-through-deleting
133,Clone Graph,34.8%,Medium,0.09538444917938221, https://leetcode.com/problems/clone-graph
821,Shortest Distance to a Character,66.9%,Easy,0.09450889771017068, https://leetcode.com/problems/shortest-distance-to-a-character
352,Data Stream as Disjoint Intervals,47.3%,Hard,0.09287412500644375, https://leetcode.com/problems/data-stream-as-disjoint-intervals
794,Valid Tic-Tac-Toe State,32.6%,Medium,0.0922312242160336, https://leetcode.com/problems/valid-tic-tac-toe-state
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.0913825929084002, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
358,Rearrange String k Distance Apart,34.9%,Hard,0.08894748601649616, https://leetcode.com/problems/rearrange-string-k-distance-apart
686,Repeated String Match,32.3%,Easy,0.08751937801655657, https://leetcode.com/problems/repeated-string-match
282,Expression Add Operators,35.5%,Hard,0.08720118433574389, https://leetcode.com/problems/expression-add-operators
150,Evaluate Reverse Polish Notation,36.3%,Medium,0.08523043261863501, https://leetcode.com/problems/evaluate-reverse-polish-notation
1244,Design A Leaderboard,60.7%,Medium,0.08286311601350513, https://leetcode.com/problems/design-a-leaderboard
134,Gas Station,38.5%,Medium,0.08169138321871633, https://leetcode.com/problems/gas-station
636,Exclusive Time of Functions,51.9%,Medium,0.08155306616046964, https://leetcode.com/problems/exclusive-time-of-functions
887,Super Egg Drop,27.1%,Hard,0.08054440988796595, https://leetcode.com/problems/super-egg-drop
97,Interleaving String,31.5%,Hard,0.07948571541724253, https://leetcode.com/problems/interleaving-string
21,Merge Two Sorted Lists,53.5%,Easy,0.07814355346466367, https://leetcode.com/problems/merge-two-sorted-lists
830,Positions of Large Groups,49.6%,Easy,0.07775936469913404, https://leetcode.com/problems/positions-of-large-groups
1143,Longest Common Subsequence,58.4%,Medium,0.07684598714280602, https://leetcode.com/problems/longest-common-subsequence
778,Swim in Rising Water,53.1%,Hard,0.07651914983419623, https://leetcode.com/problems/swim-in-rising-water
852,Peak Index in a Mountain Array,71.6%,Easy,0.07637297878457401, https://leetcode.com/problems/peak-index-in-a-mountain-array
215,Kth Largest Element in an Array,55.4%,Medium,0.07620046088541414, https://leetcode.com/problems/kth-largest-element-in-an-array
137,Single Number II,52.4%,Medium,0.07583984694698977, https://leetcode.com/problems/single-number-ii
1237,Find Positive Integer Solution for a Given Equation,69.7%,Easy,0.07536521894921006, https://leetcode.com/problems/find-positive-integer-solution-for-a-given-equation
162,Find Peak Element,43.3%,Medium,0.0751426333944982, https://leetcode.com/problems/find-peak-element
705,Design HashSet,64.3%,Easy,0.07497265011507567, https://leetcode.com/problems/design-hashset
639,Decode Ways II,26.6%,Hard,0.07424558998921052, https://leetcode.com/problems/decode-ways-ii
273,Integer to English Words,27.1%,Hard,0.0732177031685638, https://leetcode.com/problems/integer-to-english-words
84,Largest Rectangle in Histogram,35.2%,Hard,0.07264184978407404, https://leetcode.com/problems/largest-rectangle-in-histogram
1366,Rank Teams by Votes,53.8%,Medium,0.07223355735937158, https://leetcode.com/problems/rank-teams-by-votes
505,The Maze II,47.7%,Medium,0.07133147800542972, https://leetcode.com/problems/the-maze-ii
438,Find All Anagrams in a String,43.3%,Medium,0.07086789751218016, https://leetcode.com/problems/find-all-anagrams-in-a-string
706,Design HashMap,61.3%,Easy,0.0683442674369718, https://leetcode.com/problems/design-hashmap
168,Excel Sheet Column Title,31.1%,Easy,0.0676504718923617, https://leetcode.com/problems/excel-sheet-column-title
20,Valid Parentheses,39.0%,Easy,0.06735240264428982, https://leetcode.com/problems/valid-parentheses
316,Remove Duplicate Letters,35.8%,Hard,0.067239661116769, https://leetcode.com/problems/remove-duplicate-letters
105,Construct Binary Tree from Preorder and Inorder Traversal,48.8%,Medium,0.06685522312111739, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal
46,Permutations,63.5%,Medium,0.06541618594577135, https://leetcode.com/problems/permutations
769,Max Chunks To Make Sorted,54.8%,Medium,0.06474752939415815, https://leetcode.com/problems/max-chunks-to-make-sorted
1105,Filling Bookcase Shelves,58.1%,Medium,0.06464285626208545, https://leetcode.com/problems/filling-bookcase-shelves
188,Best Time to Buy and Sell Stock IV,28.0%,Hard,0.06448647981675071, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv
1021,Remove Outermost Parentheses,78.0%,Easy,0.06417598649859516, https://leetcode.com/problems/remove-outermost-parentheses
554,Brick Wall,50.0%,Medium,0.0639195177132874, https://leetcode.com/problems/brick-wall
1029,Two City Scheduling,56.1%,Easy,0.06371581438610768, https://leetcode.com/problems/two-city-scheduling
36,Valid Sudoku,48.7%,Medium,0.06350219850936348, https://leetcode.com/problems/valid-sudoku
543,Diameter of Binary Tree,48.4%,Easy,0.06313275894565536, https://leetcode.com/problems/diameter-of-binary-tree
297,Serialize and Deserialize Binary Tree,47.5%,Hard,0.061960627359177074, https://leetcode.com/problems/serialize-and-deserialize-binary-tree
165,Compare Version Numbers,27.4%,Medium,0.06172417859532683, https://leetcode.com/problems/compare-version-numbers
498,Diagonal Traverse,48.2%,Medium,0.060994512702841945, https://leetcode.com/problems/diagonal-traverse
49,Group Anagrams,56.9%,Medium,0.059194347436734636, https://leetcode.com/problems/group-anagrams
685,Redundant Connection II,32.4%,Hard,0.05910139227591337, https://leetcode.com/problems/redundant-connection-ii
630,Course Schedule III,33.5%,Hard,0.058581901624802396, https://leetcode.com/problems/course-schedule-iii
373,Find K Pairs with Smallest Sums,36.7%,Medium,0.058155920157074034, https://leetcode.com/problems/find-k-pairs-with-smallest-sums
475,Heaters,33.1%,Easy,0.058155920157074034, https://leetcode.com/problems/heaters
78,Subsets,62.0%,Medium,0.05743033072740612, https://leetcode.com/problems/subsets
890,Find and Replace Pattern,73.4%,Medium,0.0568334747631659, https://leetcode.com/problems/find-and-replace-pattern
210,Course Schedule II,40.7%,Medium,0.05618411843458395, https://leetcode.com/problems/course-schedule-ii
366,Find Leaves of Binary Tree,70.6%,Medium,0.05526267867504946, https://leetcode.com/problems/find-leaves-of-binary-tree
30,Substring with Concatenation of All Words,25.4%,Hard,0.05509349054082484, https://leetcode.com/problems/substring-with-concatenation-of-all-words
202,Happy Number,50.4%,Easy,0.05503451923624455, https://leetcode.com/problems/happy-number
735,Asteroid Collision,41.0%,Medium,0.05479154882968245, https://leetcode.com/problems/asteroid-collision
310,Minimum Height Trees,32.3%,Medium,0.05423015406086025, https://leetcode.com/problems/minimum-height-trees
836,Rectangle Overlap,48.6%,Easy,0.05371219359052555, https://leetcode.com/problems/rectangle-overlap
719,Find K-th Smallest Pair Distance,31.5%,Hard,0.05370417897186106, https://leetcode.com/problems/find-k-th-smallest-pair-distance
1095,Find in Mountain Array,35.8%,Hard,0.053560323833736816, https://leetcode.com/problems/find-in-mountain-array
94,Binary Tree Inorder Traversal,63.3%,Medium,0.052376558898168765, https://leetcode.com/problems/binary-tree-inorder-traversal
14,Longest Common Prefix,35.4%,Easy,0.051846064173015856, https://leetcode.com/problems/longest-common-prefix
1047,Remove All Adjacent Duplicates In String,68.6%,Easy,0.051243999712187065, https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string
